SNUMBER	STNAME	AREAL_NOR	AREAL_UTM3	GRAD_1085	GRAD_FELT	GRAD_ELV	HEIGHT_MIN	HEIGHT_10	HEIGHT_20	HEIGHT_30	HEIGHT_40	HEIGHT_50	HEIGHT_60	HEIGHT_70	HEIGHT_80	HEIGHT_90	HEIGHT_MAX	FELT_LE_KM	ELV_LE_KM	JORDBRUKPR	MYRPRO	EFF_MYR	EFF_SJO	SKOGPRO	BREPRO	SJOPRO	SNAUFJPRO	URBANPRO
000200466000	Skreia	294.280	294.280	13.38	4.74	13.81	129	246	307	362	397	426	466	519	579	642	840	24.27	40.75	31.75	7.22	0.00	0.02	55.26	0.00	1.32	0.04	1.03
001200284000	Geithus	9951.170	9951.170	-999.00	17.33	-999.00	57	219	369	475	582	705	826	906	989	1103	1907	179.03	-999.00	4.52	8.53	0.00	2.04	58.38	0.00	7.71	13.54	0.30
012200006000	Øvre Møllefoss	240.320	240.320	16.34	0.00	21.60	54	353	426	462	491	525	551	578	611	677	940	25.89	37.05	0.31	27.98	0.00	1.36	32.07	0.00	7.47	13.99	0.00
002100039000	Ormsavatn	99.380	99.380	23.28	24.63	18.12	863	959	1029	1079	1115	1149	1176	1201	1229	1274	1479	14.19	20.11	0.00	0.40	0.00	3.28	6.34	0.00	12.40	81.02	0.00
007200007000	Vassbygdvatn	758.770	758.770	34.74	28.31	27.38	54	1058	1258	1350	1412	1441	1467	1498	1532	1575	1764	35.98	51.71	0.08	0.12	0.00	0.81	5.50	2.28	11.20	79.16	0.02
000200291000	Tora	262.270	262.270	27.24	20.56	29.31	717	1224	1337	1389	1444	1485	1516	1556	1615	1704	2006	20.79	28.38	0.01	0.00	0.00	0.39	0.07	5.40	6.23	87.42	0.00
001200004000	Hval	4736.900	4736.900	-999.00	19.33	-999.00	148	400	570	696	810	870	929	993	1070	1271	1907	157.21	-999.00	2.98	8.49	0.00	1.12	51.54	0.01	6.88	22.23	0.09
010300016000	Krossan	156.770	156.770	37.86	16.70	36.46	629	1213	1338	1397	1453	1488	1520	1553	1589	1691	2012	21.14	24.58	0.01	0.36	0.00	0.26	2.97	5.35	4.33	86.48	0.00
012800010000	Navlusfoss	433.910	433.910	8.55	14.72	15.63	57	201	285	343	380	410	441	484	542	630	937	33.52	50.69	1.93	16.10	0.00	0.23	45.74	0.00	5.95	27.57	0.01
016100006000	Staupåga	18.470	18.470	67.12	36.44	93.03	220	758	832	916	976	1039	1093	1149	1218	1266	1428	6.82	8.27	0.00	0.05	0.00	0.21	2.00	7.96	1.03	85.44	0.00
012400052000	Buan-Almovatnet	40.900	40.900	8.23	22.23	9.43	137	172	200	211	225	243	268	291	318	355	533	10.04	18.98	3.68	9.51	0.00	4.49	74.29	0.00	8.60	0.00	0.00
031100460000	Engeren	390.731	394.830	-999.00	0.00	-999.00	472	583	705	770	810	837	874	907	948	1008	1207	26.19	-999.00	0.94	15.62	0.00	2.99	47.44	0.00	4.07	28.24	0.04
001600062000	Fjellvatn	140.040	140.040	19.03	23.60	16.19	279	353	434	479	520	554	582	617	646	693	812	17.30	24.45	0.13	2.60	0.00	3.71	81.47	0.00	9.89	5.45	0.00
012300010000	Sørungen	44.055	44.320	16.35	10.05	21.64	447	459	460	474	495	520	542	566	598	637	762	11.21	12.55	0.00	14.96	0.00	17.58	56.70	0.00	18.89	3.07	0.00
021200013000	Kautokeino	1665.275	1742.100	2.43	12.29	2.47	0	369	381	397	416	437	448	466	489	516	660	44.32	91.26	0.05	23.76	0.00	0.19	49.88	0.00	7.99	11.78	0.03
015300001000	Storvatn	48.000	48.000	39.63	38.80	39.26	51	73	194	319	462	516	581	656	734	734	991	13.70	15.11	0.00	0.33	0.00	8.09	9.63	0.00	12.80	64.41	0.00
012400011000	Dalå	153.030	154.150	24.03	12.50	25.32	404	501	555	600	644	695	741	795	842	897	1109	15.50	21.53	1.27	20.77	0.00	0.01	39.01	0.00	1.31	31.36	0.01
017700002000	Storvatn	51.790	51.790	32.05	0.00	32.13	134	136	170	217	265	298	349	425	508	638	1078	8.77	12.73	0.62	12.53	0.00	12.95	29.77	0.00	15.02	37.25	0.00
002600007000	Sirdalsvatn	1528.160	1528.160	9.23	29.86	8.18	50	386	535	633	708	774	833	899	960	1065	1421	100.13	122.61	0.66	1.50	0.00	1.79	17.87	0.00	11.70	63.44	0.02
002000012000	Tveitvatn	349.500	349.500	11.72	25.50	11.43	210	520	620	667	706	738	767	798	832	883	1143	49.73	62.66	0.06	5.19	0.00	1.57	62.27	0.00	11.50	19.40	0.00
021200006000	Gryteng	327.010	327.010	21.13	16.48	19.33	60	319	431	502	543	594	628	654	686	732	937	32.19	34.46	0.35	1.87	0.00	0.00	15.65	0.00	5.37	75.39	0.00
008400001000	Jølstervatn	384.130	384.130	347.97	41.96	320.80	207	207	363	524	638	748	852	961	1086	1278	1648	33.73	2.00	3.00	1.80	0.00	10.24	21.95	6.81	11.50	46.67	0.05
008600007000	Bortne	15.830	15.830	85.17	45.70	85.44	21	322	443	544	596	655	704	767	846	924	1090	10.66	10.24	0.00	1.07	0.00	0.05	25.39	0.00	1.71	71.19	0.00
001600075000	Tannsvatn	118.280	118.280	12.79	19.71	14.77	697	737	794	835	871	905	923	955	1012	1072	1287	14.61	20.12	1.56	19.48	0.00	4.59	53.16	0.00	6.69	16.40	0.12
000200347000	Røstefoss	1670.980	1735.000	3.50	11.12	7.40	614	690	721	755	783	813	844	877	915	992	1572	59.78	96.73	1.65	11.42	0.00	1.66	37.57	0.00	9.11	27.03	0.15
001200116000	Helin	56.870	56.870	-999.00	27.62	-999.00	870	870	879	928	987	1054	1135	1195	1287	1411	1720	16.30	-999.00	0.18	2.16	0.00	16.82	28.64	0.00	17.72	45.38	0.00
008400010000	Nesvatn	95.580	95.580	20.19	37.08	35.40	319	506	605	682	752	807	866	929	1032	1160	1469	16.67	23.45	0.38	4.50	0.00	2.49	7.92	0.06	7.57	75.02	0.00
021200009000	Harestrømmen	6000.670	6077.500	1.19	14.91	2.32	0	369	390	413	434	449	470	492	522	586	1085	126.03	196.07	0.06	16.29	0.00	0.40	35.29	0.00	7.29	31.90	0.01
000600010000	Gryta	7.030	7.030	45.25	21.04	43.68	165	234	263	283	294	300	310	327	346	366	435	3.41	4.86	0.00	1.56	0.00	0.41	94.47	0.00	2.84	0.00	0.00
000200580000	Braskereid	15914.090	15977.720	1.82	13.20	1.96	163	414	575	679	745	806	869	936	1019	1149	2170	243.76	359.45	2.02	10.01	0.00	0.09	52.54	0.00	2.72	25.98	0.14
008200004000	Nautsundvatn	218.959	218.960	-999.00	34.40	-999.00	45	153	256	326	397	464	530	577	620	676	904	22.00	-999.00	1.51	1.23	0.00	2.17	39.50	0.00	7.53	40.28	0.00
003600001000	Suldalsoset	1303.870	1303.870	10.36	35.20	15.58	69	499	744	875	985	1065	1143	1222	1305	1414	1686	68.61	86.98	0.36	0.44	0.00	2.64	16.34	0.58	8.88	70.01	0.04
003100003000	Strandvatn	7.910	7.910	49.43	30.65	47.08	633	635	635	667	708	757	810	852	880	914	1026	4.76	5.88	0.00	1.14	0.00	106.54	4.68	0.00	23.51	70.67	0.13
001600143000	Vadtjønn	61.060	61.060	10.32	18.23	17.84	838	890	897	909	938	974	1016	1055	1095	1151	1298	11.95	16.35	0.08	6.78	0.00	8.83	42.83	0.00	11.95	32.14	0.02
001900071000	Landak	50.349	50.350	36.32	26.40	30.09	583	693	745	791	829	857	894	967	1018	1049	1187	13.00	15.58	0.00	2.60	0.00	0.45	40.18	0.00	5.48	43.16	0.00
006700007000	Stordalsvatn	37.160	37.160	32.31	32.32	30.70	476	546	597	611	650	692	734	767	800	847	988	7.85	11.06	0.00	0.16	0.00	6.76	20.75	0.00	18.25	56.51	0.00
030700012000	Huddingsvatn	137.430	155.920	7.87	17.93	5.90	462	495	541	583	631	679	723	761	800	872	1155	13.93	0.34	0.35	6.39	0.00	5.31	34.84	0.00	10.23	36.52	0.01
002500013000	Kumlevollvatn	183.370	183.370	10.68	30.48	13.72	111	170	210	239	269	303	330	354	386	430	596	20.53	25.68	2.74	4.57	0.00	2.17	74.78	0.00	10.20	5.43	0.01
000200284000	Sælatunga	454.830	454.830	24.64	19.63	22.98	423	902	1076	1184	1288	1370	1437	1530	1611	1688	1880	34.39	45.61	1.06	1.08	0.00	0.08	8.77	0.12	1.64	83.68	0.02
007900002000	Bergsvatn	30.870	30.870	-999.00	25.26	-999.00	597	597	597	632	696	742	779	813	865	915	1035	8.84	-999.00	0.00	0.55	0.00	10.34	4.76	0.00	24.97	69.62	0.00
008300002000	Viksvatn	508.130	508.130	14.16	39.41	19.34	143	302	482	625	731	842	935	1021	1119	1261	1635	44.09	56.29	1.83	1.06	0.00	3.43	22.52	4.93	9.53	57.30	0.00
024100002000	Vesterelvfossen	172.210	172.210	6.25	0.00	7.56	30	137	168	184	197	211	227	245	264	293	418	21.44	36.70	0.00	9.34	0.00	1.16	60.61	0.00	8.88	10.38	0.00
018900004000	Skodbergvatn ndf.	107.730	107.730	25.17	32.55	33.74	32	110	160	216	263	316	411	531	670	826	1280	10.96	18.07	0.09	7.46	0.00	8.51	40.48	0.99	10.45	38.15	0.01
015600033000	Ranosen	3589.469	3845.870	8.54	0.00	10.26	7	288	458	585	675	749	828	915	1008	1123	1737	73.39	96.36	0.45	1.62	0.00	0.11	20.21	5.87	4.19	61.52	0.25
001600204000	Kjelddal ndf.	3304.430	3304.430	6.46	28.36	7.76	66	415	602	705	802	893	990	1099	1209	1319	1720	135.46	186.07	1.03	3.07	0.00	1.86	48.13	0.14	9.74	35.20	0.07
016100005000	Trollbergdalsbreen	3.720	3.720	167.85	27.91	147.67	784	859	932	987	1018	1043	1058	1092	1165	1235	1451	3.24	0.84	0.00	0.00	0.00	0.15	0.00	55.91	0.27	44.09	0.00
001200088000	Øyanghølen	245.960	245.960	-999.00	22.63	-999.00	668	770	955	1005	1060	1143	1224	1298	1393	1490	1739	29.56	-999.00	0.84	5.26	0.00	4.44	14.76	0.00	10.10	63.38	0.03
019100002000	Øvrevatn	524.859	526.020	130.45	55.79	126.98	8	137	233	340	449	564	680	786	886	1044	1503	36.82	2.04	2.02	2.54	0.00	0.60	35.22	0.55	2.75	52.30	0.01
016300003000	Junkerdal	306.768	414.700	27.81	0.00	25.24	149	496	626	694	755	837	947	1044	1141	1235	1695	28.37	37.93	0.39	0.69	0.00	0.02	17.73	0.56	2.10	67.25	0.00
002500003000	Netland	895.520	895.520	7.44	24.16	9.92	340	675	760	824	863	900	932	981	1047	1136	1430	70.95	104.05	0.10	1.15	0.00	3.17	5.06	0.00	15.64	76.70	0.01
002600020000	Årdal	77.250	77.250	23.37	35.58	32.05	113	245	340	402	449	478	505	534	568	602	748	13.08	17.69	2.16	2.24	0.00	2.27	38.08	0.00	8.98	24.64	0.00
007400017000	Gravdalen	21.530	21.530	45.98	42.44	56.90	873	1029	1115	1163	1224	1276	1334	1390	1491	1653	2164	8.99	8.70	0.00	0.00	0.00	0.09	0.00	4.69	0.74	93.03	0.00
001600001000	Notodden	5380.490	5380.490	6.23	21.18	6.31	15	345	588	809	936	1061	1146	1209	1271	1342	1870	150.07	221.15	0.98	4.09	0.00	2.09	37.14	0.01	9.36	44.80	0.14
001200099000	Skålfoss	5126.710	5126.710	-999.00	21.39	-999.00	111	486	730	860	949	1017	1091	1177	1289	1463	1930	152.17	-999.00	1.80	6.79	0.00	1.05	40.25	0.78	6.38	39.59	0.18
007400007000	Biskopvatn	2.800	2.800	-999.00	18.44	-999.00	1342	1342	1342	1350	1366	1377	1390	1403	1421	1446	1502	2.20	-999.00	0.00	0.00	0.00	27.11	0.00	0.00	27.44	72.20	0.00
001200102000	Høvsfjord	792.900	792.900	-999.00	23.66	-999.00	551	978	1084	1117	1181	1263	1345	1439	1530	1627	1928	43.53	-999.00	0.48	2.27	0.00	2.62	11.26	1.73	11.26	71.73	0.02
016400004000	Langvatn	656.594	663.830	369.65	20.60	343.17	127	545	598	655	705	744	799	867	953	1067	1811	29.86	1.23	0.00	1.25	0.00	3.74	8.94	1.99	15.34	67.22	0.07
000200265000	Unsetåa	618.360	618.360	12.45	15.52	12.43	338	569	736	834	893	926	957	1000	1051	1106	1433	39.65	58.95	1.07	7.72	0.00	0.09	40.52	0.00	1.01	46.55	0.00
002000011000	Tveitdalen	0.439	0.440	24.34	32.00	45.81	191	198	281	233	219	219	219	239	239	239	239	0.87	0.61	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00
022100001000	Magerøy	2.730	2.730	29.39	0.00	38.34	108	112	140	157	174	188	200	213	231	252	297	2.86	3.13	0.00	0.00	0.00	8.60	0.00	0.00	0.00	73.26	0.00
001500017000	Mjåvatn	12.220	12.220	-999.00	12.84	-999.00	589	617	678	731	764	782	811	843	866	888	921	6.34	-999.00	1.23	15.79	0.00	4.83	32.82	0.00	6.55	33.55	0.00
001500011000	Nore	1875.480	1875.480	324.37	11.18	304.08	300	863	988	1083	1147	1181	1214	1235	1260	1301	1537	94.46	0.95	0.20	5.60	0.00	0.02	20.96	0.00	12.34	58.18	0.01
015900001000	Reppa	25.450	25.450	57.90	44.56	98.14	29	218	322	481	596	670	732	802	880	967	1216	6.83	4.31	0.00	2.63	0.00	1.62	18.23	14.50	10.10	52.46	0.00
008400013000	Jølstra	430.460	430.460	2.76	40.99	27.15	59	207	324	473	594	701	809	924	1050	1248	1648	40.73	48.96	2.54	1.84	0.00	8.16	25.39	6.64	10.30	43.97	0.10
008800005000	Haugenfoss	236.040	236.040	4.73	0.00	63.04	50	203	606	920	1168	1333	1485	1591	1665	1744	2071	22.17	19.45	0.22	0.01	0.00	4.45	15.20	36.62	5.10	40.15	0.00
012300020000	Rathe	2768.722	3057.880	5.86	14.84	7.14	14	305	425	515	595	686	746	804	888	1005	1772	122.73	167.11	2.16	12.81	0.00	2.40	34.18	0.00	7.37	35.92	0.22
000200088000	Nordre Puttjern	0.330	0.330	29.21	32.42	25.15	270	278	287	295	301	306	315	325	334	342	368	1.05	0.99	0.00	3.03	0.00	2.23	93.94	0.00	3.03	0.00	0.00
020000002000	Nordkjos	36.780	36.780	16.23	27.70	33.12	30	156	173	208	244	279	325	382	432	498	866	8.25	12.41	0.00	0.19	0.00	0.00	3.10	0.00	14.14	66.75	0.00
001600098000	Smørkleppåi	830.540	830.540	12.53	28.16	12.52	467	824	898	961	1020	1088	1147	1206	1270	1377	1720	57.33	78.82	0.33	1.71	0.00	0.98	28.27	0.55	10.47	55.86	0.03
000100045000	Setten	168.630	168.630	-999.00	0.00	-999.00	166	174	191	208	231	250	269	281	294	310	390	19.99	-999.00	1.80	8.27	0.00	7.03	78.17	0.00	11.03	0.00	0.08
000200244000	Koloen	1526.210	1526.210	8.09	16.47	11.52	280	808	930	1019	1138	1248	1373	1486	1629	1808	2463	70.16	105.94	1.23	2.33	0.00	0.44	24.04	4.72	4.18	59.26	0.02
021200004000	Tverelv	234.130	234.130	12.52	11.95	12.38	6	157	277	349	385	416	442	474	504	530	633	33.09	42.93	1.39	4.51	0.00	0.00	27.63	0.00	5.20	51.07	0.20
000200249000	Neby	2820.715	2885.250	5.05	12.07	11.36	479	674	718	755	786	820	857	897	949	1033	1593	96.29	0.26	3.00	10.48	0.00	0.60	42.00	0.00	5.95	27.54	0.15
031100001000	Plassen	4262.745	4598.240	40.45	0.00	36.65	331	609	662	698	741	776	813	856	910	992	1748	158.90	5.01	0.81	10.87	0.00	2.29	43.68	0.00	9.50	26.04	0.06
012300034000	Kulset Bru	1762.408	2052.040	8.16	13.34	9.73	165	485	593	682	734	773	824	883	958	1061	1772	83.77	107.16	0.88	12.58	0.00	1.31	25.21	0.01	6.41	47.89	0.04
016400019000	Kjølvikelv	12.016	12.020	45.05	33.27	46.41	493	635	719	787	842	876	930	959	981	1005	1112	9.15	11.63	0.00	0.33	0.00	0.50	0.00	0.00	3.16	96.42	0.00
001600097000	Spjotsodd	2978.270	2978.270	7.46	28.16	9.13	72	548	690	767	857	947	1037	1134	1230	1334	1720	116.40	158.04	0.99	3.22	0.00	1.57	44.78	0.15	9.86	38.52	0.08
001900077000	Horgevikåi	45.746	45.750	33.71	26.51	33.35	610	726	774	812	846	869	915	982	1020	1052	1187	10.87	13.06	0.00	1.86	0.00	0.55	37.57	0.00	6.01	46.67	0.00
000100050000	Tistedalsfoss	1553.702	1572.640	0.29	0.00	1.85	79	122	138	153	168	182	199	218	244	281	406	104.86	144.65	10.83	3.93	0.00	3.09	74.80	0.00	9.01	0.00	0.48
001600156000	Grunnåi	51.700	51.700	32.12	27.57	27.96	690	746	803	874	937	990	1033	1072	1109	1161	1409	8.41	15.32	0.00	2.48	0.00	0.70	32.19	0.00	5.17	59.55	0.00
005100003000	Osseter	26.490	26.490	103.29	35.63	93.47	519	926	1120	1208	1250	1281	1317	1343	1395	1433	1584	6.69	8.59	0.00	0.00	0.00	1.73	1.43	8.08	7.21	79.54	0.00
002600022000	Deg	68.960	68.960	10.14	26.91	19.12	712	865	903	914	935	957	980	1001	1024	1052	1186	11.91	15.80	0.00	0.09	0.00	2.93	0.00	0.00	12.94	86.93	0.00
012100004000	Gagnåsvatn	139.820	139.820	13.59	17.99	10.35	153	178	236	284	312	342	375	414	471	563	827	13.53	17.07	4.28	20.34	0.00	5.05	44.44	0.00	8.85	16.60	0.01
006400003000	Holskardvatn	29.730	29.730	15.49	23.35	18.26	860	866	876	900	935	973	1010	1010	1086	1122	1213	8.27	13.90	0.00	0.40	0.00	15.04	0.00	0.00	18.20	81.48	0.00
016700002000	Sørfjordvatn	102.879	109.310	21.60	25.55	28.07	82	326	446	539	622	622	649	688	756	836	1324	18.54	27.84	0.00	0.24	0.00	7.88	7.36	0.30	21.22	59.81	0.00
000100003000	Ørjefoss ovf.	1005.482	1006.780	0.93	0.00	2.62	92	137	156	172	189	205	224	246	271	296	406	65.38	87.18	12.66	4.47	0.00	2.32	73.38	0.00	7.84	0.00	0.54
000200355000	Grønlibekken	0.260	0.260	147.08	22.77	128.91	204	221	242	261	279	295	306	319	329	339	357	1.23	0.89	0.00	0.00	0.00	-999.00	100.00	0.00	0.00	0.00	0.00
017300022000	Gamnes	642.171	797.590	15.30	0.00	16.51	42	684	787	862	926	982	1044	1119	1208	1325	1880	36.44	55.05	0.02	0.35	0.00	0.33	2.47	6.11	7.98	81.63	0.00
000800009000	Kolabrua	69.340	69.340	40.99	0.00	34.94	22	111	176	256	307	334	359	379	396	421	541	16.93	1.07	7.21	2.64	0.00	0.03	83.56	0.00	1.33	0.00	3.07
017000004000	Slunka	37.930	37.930	0.00	29.45	2.45	531	531	542	590	640	687	744	850	935	1030	1230	10.04	7.20	0.00	0.24	0.00	16.73	0.18	1.24	18.17	79.99	0.00
001200019000	Akksjøen	27.790	27.790	15.60	12.77	17.81	600	600	614	638	658	679	696	710	727	763	891	8.59	9.49	0.00	7.20	0.00	13.96	75.57	0.00	14.39	0.00	0.00
001500021000	Jondalselv	125.900	125.900	-999.00	17.65	-999.00	229	351	416	477	527	574	636	692	724	753	920	19.05	-999.00	1.29	5.01	0.00	0.25	77.12	0.00	3.37	9.45	0.02
002100041000	Lisle Urdarvatn	53.910	53.910	0.61	20.27	2.30	1175	1175	1175	1182	1190	1201	1213	1228	1248	1280	1385	12.16	15.21	0.00	0.00	0.00	24.98	0.00	0.00	32.33	67.65	0.00
007400002000	Tya	290.970	290.970	12.88	25.01	27.74	114	1084	1084	1140	1207	1277	1337	1372	1416	1488	2143	27.29	46.15	0.00	0.38	0.00	7.95	2.73	2.45	18.62	74.39	0.00
000200434000	Ofossen	1584.720	1584.720	9.34	25.30	12.25	393	840	1009	1143	1252	1336	1410	1482	1550	1656	2082	58.39	72.17	0.49	0.35	0.00	0.21	12.94	7.51	4.76	71.59	0.05
012900005000	Follavatn	252.160	252.160	4.22	19.88	12.43	182	278	300	326	354	383	416	445	476	522	668	24.83	34.09	0.74	13.86	0.00	3.23	34.29	0.00	11.29	34.83	0.00
004100003000	Litledalsvatn	62.820	62.820	64.74	0.00	60.47	71	295	537	603	627	672	730	789	832	881	1128	9.10	15.92	1.62	1.53	0.00	6.26	15.54	0.00	15.49	57.66	0.00
012400029000	Tevla magasin	105.780	145.640	15.58	11.59	13.66	359	457	527	585	610	644	683	708	749	806	1015	15.14	19.17	0.34	16.83	0.00	1.30	25.95	0.00	4.57	19.29	0.41
001200136000	Tisleifjord ndf.	620.130	620.130	-999.00	19.64	-999.00	814	859	879	922	969	1014	1076	1177	1333	1533	1907	43.48	-999.00	1.28	13.30	0.00	3.99	20.67	0.05	9.82	39.83	0.00
008600025000	Øksendalsvatn	36.880	36.880	54.58	46.19	59.52	384	593	785	912	954	1040	1125	1196	1294	1390	1667	10.45	13.22	0.00	0.00	0.00	4.34	0.95	14.91	8.65	72.56	0.03
002000017000	Vatnedalsåna kalkanlegg	95.910	95.910	13.73	22.88	17.67	208	358	441	475	507	538	563	582	603	629	740	14.63	23.31	0.00	8.03	0.00	4.03	62.14	0.00	10.40	11.96	0.00
013900022000	Homo	1556.270	1556.270	4.76	0.00	8.49	58	305	398	444	501	543	587	634	689	763	1384	82.14	110.01	0.35	12.41	0.00	0.63	35.07	0.00	6.46	39.72	0.01
011700001000	Valen	39.316	39.320	-999.00	14.20	-999.00	8	40	56	63	71	77	81	88	97	119	299	10.90	-999.00	0.40	28.91	0.00	4.75	36.68	0.00	10.58	1.51	0.00
003700004000	Øvre Sandvatn	29.650	29.650	12.19	22.22	9.90	1027	1054	1079	1109	1138	1159	1185	1214	1250	1280	1521	6.85	13.35	0.00	0.03	0.00	8.18	0.00	0.00	15.72	84.25	0.00
002600016000	Sirekrok	393.290	393.290	7.24	25.39	8.24	660	792	874	899	934	978	1028	1081	1136	1207	1421	35.53	47.71	0.00	0.30	0.00	2.93	3.98	0.00	16.80	78.58	0.00
016500007000	Heggmoelv	79.380	79.380	34.21	42.08	43.22	116	131	194	284	380	472	558	623	707	807	1137	13.35	16.64	0.00	0.45	0.00	12.00	18.18	0.00	14.66	46.81	0.00
015500002000	Tustervatn	1353.980	1504.350	5.36	0.00	7.07	381	384	427	510	586	653	724	799	881	994	1906	43.61	47.26	0.45	3.42	0.00	14.71	27.11	1.46	18.11	41.99	0.00
000200231000	Dalsbygdens El.verk	346.890	346.890	10.69	13.13	13.58	615	720	761	805	846	895	935	975	1015	1073	1326	26.73	38.11	4.16	11.06	0.00	0.04	36.95	0.00	0.91	38.58	0.01
015600023000	Søndre Bjøllåsvatn	157.670	157.670	19.31	0.00	19.86	624	706	750	826	895	951	995	1057	1105	1185	1737	16.11	29.35	0.00	0.38	0.00	5.35	0.00	0.23	10.81	88.25	0.00
009200003000	Gusdalsvatn	54.740	54.740	47.90	75.25	45.19	44	153	229	319	400	455	502	552	609	683	942	10.09	14.20	3.07	2.85	0.00	0.05	24.17	0.00	6.78	51.02	1.13
016400007000	Dorrovatna	40.472	42.040	27.98	24.87	53.57	666	674	710	770	825	870	919	968	1050	1162	1763	7.76	9.01	0.00	1.47	0.00	10.39	0.00	0.00	13.94	84.51	0.00
002100025000	Dåsnes bru	182.680	182.680	18.02	25.50	16.88	171	253	409	469	505	539	568	600	637	699	870	28.28	27.67	0.72	8.01	0.00	1.12	57.92	0.00	7.89	13.55	0.03
